Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
54,No,Non-Travel,142,Human Resources,26,Bachelor,Human Resources,1,148,Highly Satisfied,Female,30,Highly-Involved,4,Manager,Highly-Satisfied,Single,17328,13871,2,Y,Yes,12,Satisfied,Satisfied,80,0,23,3,Good,5,3,4,4
24,No,Travel_Rarely,1127,Research & Development,18,Below College,Life Sciences,1,150,Medium,Male,52,Involved,1,Laboratory Technician,Satisfied,Married,2774,13257,0,Y,No,12,Satisfied,Satisfied,80,1,6,2,Good,5,3,1,2
34,No,Travel_Rarely,1031,Research & Development,6,Master,Life Sciences,1,151,Satisfied,Female,45,Medium,2,Research Scientist,Mid,Divorced,4505,15000,6,Y,No,15,Satisfied,Satisfied,80,1,12,3,Good,1,0,0,0
37,No,Travel_Rarely,1189,Sales,3,Bachelor,Life Sciences,1,152,Satisfied,Male,87,Involved,3,Sales Executive,Highly-Satisfied,Single,7428,14506,2,Y,No,12,Satisfied,Low,80,0,12,3,Good,5,3,1,3
34,No,Travel_Rarely,1354,Research & Development,5,Bachelor,Medical,1,153,Satisfied,Female,45,Medium,3,Manager,Low,Single,11631,5615,2,Y,No,12,Satisfied,Highly-Satisfied,80,0,14,6,Good,11,10,5,8
36,No,Travel_Frequently,1467,Sales,11,College,Technical Degree,1,154,Medium,Female,92,Involved,3,Sales Executive,Highly-Satisfied,Married,9738,22952,0,Y,No,14,Satisfied,Satisfied,80,1,10,6,Good,9,7,2,8
36,No,Travel_Rarely,922,Research & Development,3,College,Life Sciences,1,155,Low,Female,39,Involved,1,Laboratory Technician,Highly-Satisfied,Divorced,2835,2561,5,Y,No,22,Highly-Satisfied,Low,80,1,7,2,Good,1,0,0,0
43,No,Travel_Frequently,394,Sales,26,College,Life Sciences,1,158,Satisfied,Male,92,Involved,4,Manager,Highly-Satisfied,Married,16959,19494,1,Y,Yes,12,Satisfied,Highly-Satisfied,80,2,25,3,Very-Good,25,12,4,12
30,No,Travel_Frequently,1312,Research & Development,23,Bachelor,Life Sciences,1,159,Low,Male,96,Low,1,Research Scientist,Satisfied,Divorced,2613,22310,1,Y,No,25,Highly-Satisfied,Satisfied,80,3,10,2,Mid,10,7,0,9
33,No,Non-Travel,750,Sales,22,College,Marketing,1,160,Satisfied,Male,95,Involved,2,Sales Executive,Mid,Married,6146,15480,0,Y,No,13,Satisfied,Low,80,1,8,2,Very-Good,7,7,0,7
56,Yes,Travel_Rarely,441,Research & Development,14,Master,Life Sciences,1,161,Medium,Female,72,Involved,1,Research Scientist,Mid,Married,4963,4510,9,Y,Yes,18,Satisfied,Low,80,3,7,2,Good,5,4,4,3
51,No,Travel_Rarely,684,Research & Development,6,Bachelor,Life Sciences,1,162,Low,Male,51,Involved,5,Research Director,Satisfied,Single,19537,6462,7,Y,No,13,Satisfied,Satisfied,80,0,23,5,Good,20,18,15,15
31,Yes,Travel_Rarely,249,Sales,6,Master,Life Sciences,1,163,Medium,Male,76,Low,2,Sales Executive,Satisfied,Married,6172,20739,4,Y,Yes,18,Satisfied,Medium,80,0,12,3,Mid,7,7,7,7
26,No,Travel_Rarely,841,Research & Development,6,Bachelor,Other,1,164,Satisfied,Female,46,Medium,1,Research Scientist,Mid,Married,2368,23300,1,Y,No,19,Satisfied,Satisfied,80,0,5,3,Mid,5,4,4,3
58,Yes,Travel_Rarely,147,Research & Development,23,Master,Medical,1,165,Highly Satisfied,Female,94,Involved,3,Healthcare Representative,Highly-Satisfied,Married,10312,3465,1,Y,No,12,Satisfied,Highly-Satisfied,80,1,40,3,Mid,40,10,15,6
19,Yes,Travel_Rarely,528,Sales,22,Below College,Marketing,1,167,Highly Satisfied,Male,50,Involved,1,Sales Representative,Satisfied,Single,1675,26820,1,Y,Yes,19,Satisfied,Highly-Satisfied,80,0,0,2,Mid,0,0,0,0
22,No,Travel_Rarely,594,Research & Development,2,Below College,Technical Degree,1,169,Satisfied,Male,100,Involved,1,Laboratory Technician,Highly-Satisfied,Married,2523,19299,0,Y,No,14,Satisfied,Satisfied,80,1,3,2,Good,2,1,2,1
49,No,Travel_Rarely,470,Research & Development,20,Master,Medical,1,170,Satisfied,Female,96,Involved,2,Manufacturing Director,Low,Married,6567,5549,1,Y,No,14,Satisfied,Satisfied,80,0,16,2,Mid,15,11,5,11
43,No,Travel_Frequently,957,Research & Development,28,Bachelor,Medical,1,171,Medium,Female,72,Highly-Involved,1,Research Scientist,Satisfied,Single,4739,16090,4,Y,No,12,Satisfied,Highly-Satisfied,80,0,18,2,Good,3,2,1,2
50,No,Travel_Frequently,809,Sales,12,Bachelor,Marketing,1,174,Satisfied,Female,77,Involved,3,Sales Executive,Highly-Satisfied,Single,9208,6645,4,Y,No,11,Satisfied,Highly-Satisfied,80,0,16,3,Good,2,2,2,1
31,Yes,Travel_Rarely,542,Sales,20,Bachelor,Life Sciences,1,175,Medium,Female,71,Low,2,Sales Executive,Satisfied,Married,4559,24788,3,Y,Yes,11,Satisfied,Satisfied,80,1,4,2,Good,2,2,2,2
41,No,Travel_Rarely,802,Sales,9,Below College,Life Sciences,1,176,Satisfied,Male,96,Involved,3,Sales Executive,Satisfied,Divorced,8189,21196,3,Y,Yes,13,Satisfied,Satisfied,80,1,12,2,Good,9,7,0,7
26,No,Travel_Rarely,1355,Human Resources,25,Below College,Life Sciences,1,177,Satisfied,Female,61,Involved,1,Human Resources,Satisfied,Married,2942,8916,1,Y,No,23,Highly-Satisfied,Highly-Satisfied,80,1,8,3,Good,8,7,5,7
36,No,Travel_Rarely,216,Research & Development,6,College,Medical,1,178,Medium,Male,84,Involved,2,Manufacturing Director,Mid,Divorced,4941,2819,6,Y,No,20,Highly-Satisfied,Highly-Satisfied,80,2,7,0,Good,3,2,0,1
51,Yes,Travel_Frequently,1150,Research & Development,8,Master,Life Sciences,1,179,Low,Male,53,Low,3,Manufacturing Director,Highly-Satisfied,Single,10650,25150,2,Y,No,15,Satisfied,Highly-Satisfied,80,0,18,2,Good,4,2,0,3
39,No,Travel_Rarely,1329,Sales,4,Master,Life Sciences,1,182,Highly Satisfied,Female,47,Medium,2,Sales Executive,Satisfied,Married,5902,14590,4,Y,No,14,Satisfied,Satisfied,80,1,17,1,Very-Good,15,11,5,9
25,No,Travel_Rarely,959,Sales,28,Bachelor,Life Sciences,1,183,Low,Male,41,Medium,2,Sales Executive,Satisfied,Married,8639,24835,2,Y,No,18,Satisfied,Highly-Satisfied,80,0,6,3,Good,2,2,2,2
30,No,Travel_Rarely,1240,Human Resources,9,Bachelor,Human Resources,1,184,Satisfied,Male,48,Involved,2,Human Resources,Highly-Satisfied,Married,6347,13982,0,Y,Yes,19,Satisfied,Highly-Satisfied,80,0,12,2,Low,11,9,4,7
32,Yes,Travel_Rarely,1033,Research & Development,9,Bachelor,Medical,1,190,Low,Female,41,Involved,1,Laboratory Technician,Low,Single,4200,10224,7,Y,No,22,Highly-Satisfied,Low,80,0,10,2,Very-Good,5,4,0,4
45,No,Travel_Rarely,1316,Research & Development,29,Bachelor,Medical,1,192,Satisfied,Male,83,Involved,1,Research Scientist,Highly-Satisfied,Single,3452,9752,5,Y,No,13,Satisfied,Medium,80,0,9,2,Mid,6,5,0,3
38,No,Travel_Rarely,364,Research & Development,3,Doctor,Technical Degree,1,193,Highly Satisfied,Female,32,Involved,2,Research Scientist,Satisfied,Single,4317,2302,3,Y,Yes,20,Highly-Satisfied,Medium,80,0,19,2,Good,3,2,2,2
30,No,Travel_Rarely,438,Research & Development,18,Bachelor,Life Sciences,1,194,Low,Female,75,Involved,1,Research Scientist,Satisfied,Single,2632,23910,1,Y,No,14,Satisfied,Satisfied,80,0,5,4,Mid,5,4,0,4
32,No,Travel_Frequently,689,Sales,9,College,Medical,1,195,Highly Satisfied,Male,35,Low,2,Sales Executive,Highly-Satisfied,Divorced,4668,22812,0,Y,No,17,Satisfied,Highly-Satisfied,80,3,9,2,Very-Good,8,7,0,7
30,No,Travel_Rarely,201,Research & Development,5,Bachelor,Technical Degree,1,197,Highly Satisfied,Female,84,Involved,1,Research Scientist,Low,Divorced,3204,10415,5,Y,No,14,Satisfied,Highly-Satisfied,80,1,8,3,Good,3,2,2,2
30,No,Travel_Rarely,1427,Research & Development,2,Below College,Medical,1,198,Medium,Male,35,Medium,1,Laboratory Technician,Highly-Satisfied,Single,2720,11162,0,Y,No,13,Satisfied,Highly-Satisfied,80,0,6,3,Good,5,3,1,2
41,No,Travel_Frequently,857,Research & Development,10,Bachelor,Life Sciences,1,199,Highly Satisfied,Male,91,Medium,4,Manager,Low,Divorced,17181,12888,4,Y,No,13,Satisfied,Medium,80,1,21,2,Mid,7,6,7,7
41,No,Travel_Rarely,933,Research & Development,9,Master,Life Sciences,1,200,Satisfied,Male,94,Involved,1,Laboratory Technician,Low,Married,2238,6961,2,Y,No,21,Highly-Satisfied,Highly-Satisfied,80,1,7,2,Good,5,0,1,4
19,No,Travel_Rarely,1181,Research & Development,3,Below College,Medical,1,201,Medium,Female,79,Involved,1,Laboratory Technician,Mid,Single,1483,16102,1,Y,No,14,Satisfied,Highly-Satisfied,80,0,1,3,Good,1,0,0,0
40,No,Travel_Frequently,1395,Research & Development,26,Bachelor,Medical,1,202,Medium,Female,54,Involved,2,Research Scientist,Mid,Divorced,5605,8504,1,Y,No,11,Satisfied,Low,80,1,20,2,Good,20,7,2,13
35,No,Travel_Rarely,662,Sales,1,Doctor,Marketing,1,204,Satisfied,Male,94,Involved,3,Sales Executive,Mid,Married,7295,11439,1,Y,No,13,Satisfied,Low,80,2,10,3,Good,10,8,0,6
53,No,Travel_Rarely,1436,Sales,6,College,Marketing,1,205,Medium,Male,34,Involved,2,Sales Representative,Satisfied,Married,2306,16047,2,Y,Yes,20,Highly-Satisfied,Highly-Satisfied,80,1,13,3,Low,7,7,4,5
45,No,Travel_Rarely,194,Research & Development,9,Bachelor,Life Sciences,1,206,Medium,Male,60,Involved,2,Laboratory Technician,Mid,Divorced,2348,10901,8,Y,No,18,Satisfied,Satisfied,80,1,20,2,Low,17,9,0,15
32,No,Travel_Frequently,967,Sales,8,Bachelor,Marketing,1,207,Medium,Female,43,Involved,3,Sales Executive,Highly-Satisfied,Single,8998,15589,1,Y,No,14,Satisfied,Highly-Satisfied,80,0,9,2,Good,9,8,3,7
29,No,Non-Travel,1496,Research & Development,1,Below College,Technical Degree,1,208,Highly Satisfied,Male,41,Involved,2,Manufacturing Director,Satisfied,Married,4319,26283,1,Y,No,13,Satisfied,Low,80,1,10,1,Good,10,7,0,9
51,No,Travel_Rarely,1169,Research & Development,7,Master,Medical,1,211,Medium,Male,34,Medium,2,Manufacturing Director,Satisfied,Married,6132,13983,2,Y,No,17,Satisfied,Satisfied,80,0,10,2,Good,1,0,0,0
58,No,Travel_Rarely,1145,Research & Development,9,Bachelor,Medical,1,214,Medium,Female,75,Medium,1,Research Scientist,Mid,Married,3346,11873,4,Y,Yes,20,Highly-Satisfied,Medium,80,1,9,3,Mid,1,0,0,0
40,No,Travel_Rarely,630,Sales,4,Master,Marketing,1,215,Satisfied,Male,67,Medium,3,Sales Executive,Highly-Satisfied,Married,10855,8552,7,Y,No,11,Satisfied,Low,80,1,15,2,Mid,12,11,2,11
34,No,Travel_Frequently,303,Sales,2,Master,Marketing,1,216,Satisfied,Female,75,Involved,1,Sales Representative,Satisfied,Married,2231,11314,6,Y,No,18,Satisfied,Highly-Satisfied,80,1,6,3,Good,4,3,1,2
22,No,Travel_Rarely,1256,Research & Development,19,Below College,Medical,1,217,Satisfied,Male,80,Involved,1,Research Scientist,Highly-Satisfied,Married,2323,11992,1,Y,No,24,Highly-Satisfied,Low,80,2,2,6,Good,2,2,2,2
27,No,Non-Travel,691,Research & Development,9,Bachelor,Medical,1,218,Highly Satisfied,Male,57,Involved,1,Research Scientist,Mid,Divorced,2024,5970,6,Y,No,18,Satisfied,Highly-Satisfied,80,1,6,1,Low,2,2,2,2
28,No,Travel_Rarely,440,Research & Development,21,Bachelor,Medical,1,221,Satisfied,Male,42,Involved,1,Research Scientist,Highly-Satisfied,Married,2713,6672,1,Y,No,11,Satisfied,Satisfied,80,1,5,2,Low,5,2,0,2
57,No,Travel_Rarely,334,Research & Development,24,College,Life Sciences,1,223,Satisfied,Male,83,Highly-Involved,3,Healthcare Representative,Highly-Satisfied,Divorced,9439,23402,3,Y,Yes,16,Satisfied,Medium,80,1,12,2,Low,5,3,1,4
27,No,Non-Travel,1450,Research & Development,3,Bachelor,Medical,1,224,Satisfied,Male,79,Medium,1,Research Scientist,Satisfied,Divorced,2566,25326,1,Y,Yes,15,Satisfied,Highly-Satisfied,80,1,1,2,Mid,1,1,0,1
50,No,Travel_Rarely,1452,Research & Development,11,Bachelor,Life Sciences,1,226,Satisfied,Female,53,Involved,5,Manager,Mid,Single,19926,17053,3,Y,No,15,Satisfied,Medium,80,0,21,5,Good,5,4,4,4
41,No,Travel_Rarely,465,Research & Development,14,Bachelor,Life Sciences,1,227,Low,Male,56,Involved,1,Research Scientist,Satisfied,Divorced,2451,4609,4,Y,No,12,Satisfied,Low,80,1,13,2,Good,9,8,1,8
30,No,Travel_Rarely,1339,Sales,5,Bachelor,Life Sciences,1,228,Medium,Female,41,Involved,3,Sales Executive,Highly-Satisfied,Married,9419,8053,2,Y,No,12,Satisfied,Satisfied,80,1,12,2,Good,10,9,7,4
38,No,Travel_Rarely,702,Sales,1,Master,Life Sciences,1,230,Low,Female,59,Medium,2,Sales Executive,Highly-Satisfied,Single,8686,12930,4,Y,No,22,Highly-Satisfied,Satisfied,80,0,12,2,Very-Good,8,3,0,7
32,No,Travel_Rarely,120,Research & Development,6,Doctor,Life Sciences,1,231,Satisfied,Male,43,Involved,1,Research Scientist,Satisfied,Single,3038,12430,3,Y,No,20,Highly-Satisfied,Low,80,0,8,2,Good,5,4,1,4
27,No,Travel_Rarely,1157,Research & Development,17,Bachelor,Technical Degree,1,233,Satisfied,Male,51,Involved,1,Research Scientist,Mid,Married,3058,13364,0,Y,Yes,16,Satisfied,Highly-Satisfied,80,1,6,3,Mid,5,2,1,1
19,Yes,Travel_Frequently,602,Sales,1,Below College,Technical Degree,1,235,Satisfied,Female,100,Low,1,Sales Representative,Low,Single,2325,20989,0,Y,No,21,Highly-Satisfied,Low,80,0,1,5,Very-Good,0,0,0,0
36,No,Travel_Frequently,1480,Research & Development,3,College,Medical,1,238,Highly Satisfied,Male,30,Involved,1,Laboratory Technician,Mid,Single,2088,15062,4,Y,No,12,Satisfied,Satisfied,80,0,13,3,Mid,8,7,7,2
30,No,Non-Travel,111,Research & Development,9,Bachelor,Medical,1,239,Satisfied,Male,66,Involved,2,Laboratory Technician,Low,Divorced,3072,11012,1,Y,No,11,Satisfied,Satisfied,80,2,12,4,Good,12,9,6,10
45,No,Travel_Rarely,1268,Sales,4,College,Life Sciences,1,240,Satisfied,Female,30,Involved,2,Sales Executive,Low,Divorced,5006,6319,4,Y,Yes,11,Satisfied,Low,80,1,9,3,Very-Good,5,4,0,3
56,No,Travel_Rarely,713,Research & Development,8,Bachelor,Life Sciences,1,241,Satisfied,Female,67,Involved,1,Research Scientist,Low,Divorced,4257,13939,4,Y,Yes,18,Satisfied,Satisfied,80,1,19,3,Good,2,2,2,2
33,No,Travel_Rarely,134,Research & Development,2,Bachelor,Life Sciences,1,242,Satisfied,Male,90,Involved,1,Research Scientist,Highly-Satisfied,Single,2500,10515,0,Y,No,14,Satisfied,Low,80,0,4,2,Very-Good,3,1,0,2
19,Yes,Travel_Rarely,303,Research & Development,2,Bachelor,Life Sciences,1,243,Medium,Male,47,Medium,1,Laboratory Technician,Highly-Satisfied,Single,1102,9241,1,Y,No,22,Highly-Satisfied,Satisfied,80,0,1,3,Mid,1,0,1,0
46,No,Travel_Rarely,526,Sales,1,College,Marketing,1,244,Medium,Female,92,Involved,3,Sales Executive,Low,Divorced,10453,2137,1,Y,No,25,Highly-Satisfied,Satisfied,80,3,24,2,Good,24,13,15,7
38,No,Travel_Rarely,1380,Research & Development,9,College,Life Sciences,1,245,Satisfied,Female,75,Involved,1,Laboratory Technician,Highly-Satisfied,Single,2288,6319,1,Y,No,12,Satisfied,Satisfied,80,0,2,3,Good,2,2,2,1
31,No,Travel_Rarely,140,Research & Development,12,Below College,Medical,1,246,Satisfied,Female,95,Involved,1,Research Scientist,Highly-Satisfied,Married,3929,6984,8,Y,Yes,23,Highly-Satisfied,Satisfied,80,1,7,0,Good,4,2,0,2
34,No,Travel_Rarely,629,Research & Development,27,College,Medical,1,247,Highly Satisfied,Female,95,Involved,1,Research Scientist,Mid,Single,2311,5711,2,Y,No,15,Satisfied,Highly-Satisfied,80,0,9,3,Good,3,2,1,2
41,Yes,Travel_Rarely,1356,Sales,20,College,Marketing,1,248,Medium,Female,70,Involved,1,Sales Representative,Mid,Single,3140,21728,1,Y,Yes,22,Highly-Satisfied,Highly-Satisfied,80,0,4,5,Mid,4,3,0,2
50,No,Travel_Rarely,328,Research & Development,1,Bachelor,Medical,1,249,Satisfied,Male,86,Medium,1,Laboratory Technician,Satisfied,Married,3690,3425,2,Y,No,15,Satisfied,Highly-Satisfied,80,1,5,2,Mid,3,2,0,2
53,No,Travel_Rarely,1084,Research & Development,13,College,Medical,1,250,Highly Satisfied,Female,57,Highly-Involved,2,Manufacturing Director,Low,Divorced,4450,26250,1,Y,No,11,Satisfied,Satisfied,80,2,5,3,Good,4,2,1,3
33,No,Travel_Rarely,931,Research & Development,14,Bachelor,Medical,1,252,Highly Satisfied,Female,72,Involved,1,Research Scientist,Mid,Married,2756,4673,1,Y,No,13,Satisfied,Highly-Satisfied,80,1,8,5,Good,8,7,1,6
40,No,Travel_Rarely,989,Research & Development,4,Below College,Medical,1,253,Highly Satisfied,Female,46,Involved,5,Manager,Satisfied,Married,19033,6499,1,Y,No,14,Satisfied,Medium,80,1,21,2,Good,20,8,9,9
55,No,Travel_Rarely,692,Research & Development,14,Master,Medical,1,254,Satisfied,Male,61,Highly-Involved,5,Research Director,Mid,Single,18722,13339,8,Y,No,11,Satisfied,Highly-Satisfied,80,0,36,3,Good,24,15,2,15
34,No,Travel_Frequently,1069,Research & Development,2,Below College,Life Sciences,1,256,Highly Satisfied,Male,45,Medium,2,Manufacturing Director,Satisfied,Married,9547,14074,1,Y,No,17,Satisfied,Satisfied,80,0,10,2,Mid,10,9,1,9
51,No,Travel_Rarely,313,Research & Development,3,Bachelor,Medical,1,258,Highly Satisfied,Female,98,Involved,4,Healthcare Representative,Mid,Single,13734,7192,3,Y,No,18,Satisfied,Satisfied,80,0,21,6,Good,7,7,1,0
52,No,Travel_Rarely,699,Research & Development,1,Master,Life Sciences,1,259,Satisfied,Male,65,Medium,5,Manager,Satisfied,Married,19999,5678,0,Y,No,14,Satisfied,Low,80,1,34,5,Good,33,18,11,9
27,No,Travel_Rarely,894,Research & Development,9,Bachelor,Medical,1,260,Highly Satisfied,Female,99,Involved,1,Research Scientist,Mid,Single,2279,11781,1,Y,No,16,Satisfied,Highly-Satisfied,80,0,7,2,Mid,7,7,0,3
35,Yes,Travel_Rarely,556,Research & Development,23,College,Life Sciences,1,261,Medium,Male,50,Medium,2,Manufacturing Director,Satisfied,Married,5916,15497,3,Y,Yes,13,Satisfied,Low,80,0,8,1,Good,1,0,0,1
43,No,Non-Travel,1344,Research & Development,7,Bachelor,Medical,1,262,Highly Satisfied,Male,37,Highly-Involved,1,Research Scientist,Highly-Satisfied,Divorced,2089,5228,4,Y,No,14,Satisfied,Highly-Satisfied,80,3,7,3,Very-Good,5,4,2,2
45,No,Non-Travel,1195,Research & Development,2,College,Medical,1,264,Low,Male,65,Medium,4,Manager,Highly-Satisfied,Married,16792,20462,9,Y,No,23,Highly-Satisfied,Highly-Satisfied,80,1,22,1,Good,20,8,11,8
37,No,Travel_Rarely,290,Research & Development,21,Bachelor,Life Sciences,1,267,Medium,Male,65,Highly-Involved,1,Research Scientist,Low,Married,3564,22977,1,Y,Yes,12,Satisfied,Low,80,1,8,3,Mid,8,7,1,7
35,No,Travel_Frequently,138,Research & Development,2,Bachelor,Medical,1,269,Medium,Female,37,Involved,2,Laboratory Technician,Mid,Single,4425,15986,5,Y,No,11,Satisfied,Highly-Satisfied,80,0,10,5,Good,6,2,1,2
42,No,Non-Travel,926,Research & Development,21,College,Medical,1,270,Satisfied,Female,36,Involved,2,Manufacturing Director,Satisfied,Divorced,5265,16439,2,Y,No,16,Satisfied,Medium,80,1,11,5,Good,5,3,0,2
38,No,Travel_Rarely,1261,Research & Development,2,Master,Life Sciences,1,271,Highly Satisfied,Male,88,Involved,2,Manufacturing Director,Satisfied,Married,6553,7259,9,Y,No,14,Satisfied,Medium,80,0,14,3,Good,1,0,0,0
38,No,Travel_Rarely,1084,Research & Development,29,Bachelor,Technical Degree,1,273,Highly Satisfied,Male,54,Involved,2,Manufacturing Director,Highly-Satisfied,Married,6261,4185,3,Y,No,18,Satisfied,Low,80,1,9,3,Low,7,7,1,7
27,No,Travel_Frequently,472,Research & Development,1,Below College,Technical Degree,1,274,Satisfied,Male,60,Medium,2,Manufacturing Director,Low,Married,4298,9679,5,Y,No,19,Satisfied,Satisfied,80,1,6,1,Good,2,2,2,0
49,No,Non-Travel,1002,Research & Development,18,Master,Life Sciences,1,275,Highly Satisfied,Male,92,Involved,2,Manufacturing Director,Highly-Satisfied,Divorced,6804,23793,1,Y,Yes,15,Satisfied,Low,80,2,7,0,Good,7,7,1,7
34,No,Travel_Frequently,878,Research & Development,10,Master,Medical,1,277,Highly Satisfied,Male,43,Involved,1,Research Scientist,Satisfied,Divorced,3815,5972,1,Y,Yes,17,Satisfied,Highly-Satisfied,80,1,5,4,Very-Good,5,3,2,0
40,No,Travel_Rarely,905,Research & Development,19,College,Medical,1,281,Satisfied,Male,99,Involved,2,Laboratory Technician,Highly-Satisfied,Married,2741,16523,8,Y,Yes,15,Satisfied,Satisfied,80,1,15,2,Very-Good,7,2,3,7
38,Yes,Travel_Rarely,1180,Research & Development,29,Below College,Medical,1,282,Medium,Male,70,Involved,2,Healthcare Representative,Low,Married,6673,11354,7,Y,Yes,19,Satisfied,Medium,80,0,17,2,Good,1,0,0,0
29,Yes,Travel_Rarely,121,Sales,27,Bachelor,Marketing,1,283,Medium,Female,35,Involved,3,Sales Executive,Highly-Satisfied,Married,7639,24525,1,Y,No,22,Highly-Satisfied,Highly-Satisfied,80,3,10,3,Mid,10,4,1,9
22,No,Travel_Rarely,1136,Research & Development,5,Bachelor,Life Sciences,1,284,Highly Satisfied,Male,60,Highly-Involved,1,Research Scientist,Mid,Divorced,2328,12392,1,Y,Yes,16,Satisfied,Low,80,1,4,2,Mid,4,2,2,2
36,No,Travel_Frequently,635,Research & Development,18,Below College,Medical,1,286,Medium,Female,73,Involved,1,Laboratory Technician,Highly-Satisfied,Single,2153,7703,1,Y,No,13,Satisfied,Low,80,0,8,2,Good,8,1,1,7
40,No,Non-Travel,1151,Research & Development,9,Doctor,Life Sciences,1,287,Highly Satisfied,Male,63,Medium,2,Healthcare Representative,Highly-Satisfied,Married,4876,14242,9,Y,No,14,Satisfied,Highly-Satisfied,80,1,5,5,Low,3,2,0,2
46,No,Travel_Rarely,644,Research & Development,1,Master,Medical,1,288,Highly Satisfied,Male,97,Involved,3,Healthcare Representative,Low,Divorced,9396,12368,7,Y,No,16,Satisfied,Satisfied,80,1,17,3,Good,4,2,0,3
32,Yes,Travel_Rarely,1045,Sales,4,Master,Medical,1,291,Highly Satisfied,Male,32,Low,3,Sales Executive,Highly-Satisfied,Married,10400,25812,1,Y,No,11,Satisfied,Satisfied,80,0,14,2,Mid,14,8,9,8
30,No,Non-Travel,829,Research & Development,1,Below College,Life Sciences,1,292,Satisfied,Male,88,Medium,3,Manufacturing Director,Satisfied,Single,8474,20925,1,Y,No,22,Highly-Satisfied,Satisfied,80,0,12,2,Good,11,8,5,8
27,No,Travel_Frequently,1242,Sales,20,Bachelor,Life Sciences,1,293,Highly Satisfied,Female,90,Involved,2,Sales Executive,Satisfied,Single,9981,12916,1,Y,No,14,Satisfied,Highly-Satisfied,80,0,7,2,Good,7,7,0,7
51,No,Travel_Rarely,1469,Research & Development,8,Master,Life Sciences,1,296,Medium,Male,81,Medium,3,Research Director,Mid,Married,12490,15736,5,Y,No,16,Satisfied,Highly-Satisfied,80,2,16,5,Low,10,9,4,7
30,Yes,Travel_Rarely,1005,Research & Development,3,Bachelor,Technical Degree,1,297,Highly Satisfied,Female,88,Involved,1,Research Scientist,Low,Single,2657,8556,5,Y,Yes,11,Satisfied,Satisfied,80,0,8,5,Good,5,2,0,4
41,No,Travel_Rarely,896,Sales,6,Bachelor,Life Sciences,1,298,Highly Satisfied,Female,75,Involved,3,Manager,Highly-Satisfied,Single,13591,14674,3,Y,Yes,18,Satisfied,Satisfied,80,0,16,3,Good,1,0,0,0
